test_input,statistic,mean,std,median,p05,p95
raw_eeg,skew,0.11024723964234617,0.3253632862220735,0.10031062737107277,-0.3673960864543915,0.6123199492692948
raw_eeg,kurtosis,2.036171014973661,2.5471915383759276,1.2230374813079834,-0.023637461662292473,6.839903831481932
raw_eeg,line_length,2.983348295230826,2.196786833861066,2.4518433809280396,1.3153052806854248,6.114031791687011
raw_eeg,zero_crossing_rate,0.13279695119727408,0.054795323868907085,0.12420806935645215,0.05735245081693898,0.2318939646548849
phase_sham,mean,-1.3671042169681197e-10,6.848898588698262e-08,0.0,-1.0172526287988148e-07,1.0172526287988148e-07
phase_sham,std,10.8605331282306,6.263029204034052,8.956714153289795,4.504589104652405,24.54112157821655
phase_sham,rms,10.860533128405223,6.263029204259833,8.956714153289795,4.504589104652405,24.54112157821655
phase_sham,peak_to_peak,89.79110198537819,48.437187552328936,81.0049934387207,34.26287441253662,177.23352890014644
phase_sham,skew,0.11024723983955198,0.32536328739817444,0.10031061992049217,-0.36739607006311414,0.612320002913475
phase_sham,kurtosis,2.0361710478027817,2.5471915242068963,1.2230374813079834,-0.023636806011199944,6.839904785156248
phase_sham,line_length,2.9833482951726182,2.196786835775216,2.451843500137329,1.315305334329605,6.1140310049057
phase_sham,zero_crossing_rate,0.13279695119727408,0.054795323868907085,0.12420806935645215,0.05735245081693898,0.2318939646548849
