model,task,metric,estimate,point,ci_lower,ci_upper,ci,n_seeds,n_subjects,n_bootstrap,bootstrap_unit_1,bootstrap_unit_2,p_one_sided_positive,p_two_sided_zero,n_bootstrap_nonpositive,n_bootstrap_nonnegative,n_bootstrap_valid
EEGPT,tuab_normal_vs_abnormal,balanced_accuracy,baseline,0.8011758821219299,0.7787544735110206,0.8237455251249426,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGPT,tuab_normal_vs_abnormal,balanced_accuracy,sham,0.8006849975601321,0.7783684089643711,0.8232012679270823,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGPT,tuab_normal_vs_abnormal,balanced_accuracy,aperiodic,0.6852583396072247,0.6597216646524616,0.7118579042098893,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGPT,tuab_normal_vs_abnormal,balanced_accuracy,flattened,0.7265570784729656,0.7017431324788407,0.7518196393376462,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGPT,tuab_normal_vs_abnormal,balanced_accuracy,drop_sham,0.0004908845617977997,-0.00041841286972743764,0.0014068389778574412,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.1462,0.2924,1462,8538,10000
EEGPT,tuab_normal_vs_abnormal,balanced_accuracy,retention_sham,0.9993872948839927,0.998242872402447,1.0005312043176362,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGPT,tuab_normal_vs_abnormal,balanced_accuracy,drop_aperiodic,0.11591754251470521,0.09067594757318777,0.13925884390834212,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGPT,tuab_normal_vs_abnormal,balanced_accuracy,retention_aperiodic,0.8553157364052256,0.8275751433183787,0.8853543041124968,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGPT,tuab_normal_vs_abnormal,balanced_accuracy,drop_flattened,0.07461880364896434,0.0532292889937803,0.09557065068602441,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGPT,tuab_normal_vs_abnormal,balanced_accuracy,retention_flattened,0.9068633925283235,0.8815701206638833,0.9330169301617551,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGPT,tuab_normal_vs_abnormal,macro_f1,baseline,0.7997454203282415,0.7762617201871502,0.8220146449359196,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGPT,tuab_normal_vs_abnormal,macro_f1,sham,0.799203086506588,0.7757162305849588,0.8213510829442154,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGPT,tuab_normal_vs_abnormal,macro_f1,aperiodic,0.6580092837251377,0.6239172844838434,0.6896273265195662,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGPT,tuab_normal_vs_abnormal,macro_f1,flattened,0.7245029250042494,0.6956146674844454,0.7514972971807552,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGPT,tuab_normal_vs_abnormal,macro_f1,drop_sham,0.0005423338216534734,-0.00037335461561047433,0.0014191567739878196,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.1249,0.2498,1249,8751,10000
EEGPT,tuab_normal_vs_abnormal,macro_f1,retention_sham,0.9993218669243134,0.9982304733479853,1.0004695691114112,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGPT,tuab_normal_vs_abnormal,macro_f1,drop_aperiodic,0.1417361366031038,0.11102203166671085,0.17172290464479092,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGPT,tuab_normal_vs_abnormal,macro_f1,retention_aperiodic,0.822773431394042,0.786180647371113,0.859968901218435,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGPT,tuab_normal_vs_abnormal,macro_f1,drop_flattened,0.07524249532399208,0.051393731102876004,0.10054638512986776,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGPT,tuab_normal_vs_abnormal,macro_f1,retention_flattened,0.9059169413022583,0.8751878449170487,0.9351051819530388,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGPT,tuab_normal_vs_abnormal,accuracy,baseline,0.8002526277800334,0.7773624777349986,0.8229569550183762,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGPT,tuab_normal_vs_abnormal,accuracy,sham,0.7996932376956738,0.7768122131750774,0.8223871655918564,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGPT,tuab_normal_vs_abnormal,accuracy,aperiodic,0.6679117607254026,0.6392744249103587,0.696783690533448,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGPT,tuab_normal_vs_abnormal,accuracy,flattened,0.7414174222944016,0.7167116693067151,0.7650843921630548,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGPT,tuab_normal_vs_abnormal,accuracy,drop_sham,0.0005593900843595678,-0.00030547964572757964,0.0014313062503311879,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.1088,0.2176,1088,8947,10000
EEGPT,tuab_normal_vs_abnormal,accuracy,retention_sham,0.9993009831333995,0.9982135121787457,1.0003856087425405,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGPT,tuab_normal_vs_abnormal,accuracy,drop_aperiodic,0.13234086705463077,0.10515990773716581,0.15817773987369027,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGPT,tuab_normal_vs_abnormal,accuracy,retention_aperiodic,0.8346261387210246,0.8038171377616836,0.867827093752711,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGPT,tuab_normal_vs_abnormal,accuracy,drop_flattened,0.058835205485631814,0.037781462376680494,0.08026614946870156,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
EEGPT,tuab_normal_vs_abnormal,accuracy,retention_flattened,0.9264792098854514,0.9007123242078169,0.9521710688057854,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
CBraMod,tuab_normal_vs_abnormal,balanced_accuracy,baseline,0.7702325753321635,0.7456996482704814,0.7945083503559892,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
CBraMod,tuab_normal_vs_abnormal,balanced_accuracy,sham,0.770331546228838,0.7456610207710502,0.7947655560591246,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
CBraMod,tuab_normal_vs_abnormal,balanced_accuracy,aperiodic,0.6399468257333605,0.6119312012542494,0.6722213672701413,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
CBraMod,tuab_normal_vs_abnormal,balanced_accuracy,flattened,0.6768368676760365,0.6443999258163432,0.7085769428095171,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
CBraMod,tuab_normal_vs_abnormal,balanced_accuracy,drop_sham,-9.897089667454395e-05,-0.0007889784408527445,0.000549250134915402,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.6038,0.7928,6038,3964,10000
CBraMod,tuab_normal_vs_abnormal,balanced_accuracy,retention_sham,1.000128494820713,0.9992849302640433,1.0010170785101344,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
CBraMod,tuab_normal_vs_abnormal,balanced_accuracy,drop_aperiodic,0.130285749598803,0.09591873238815854,0.1637864065769874,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
CBraMod,tuab_normal_vs_abnormal,balanced_accuracy,retention_aperiodic,0.8308488192120189,0.7909272998463952,0.8737755852313143,0.95,3,253,10000,seed,eval_subject_stratified_by_label,0.0,0.0,0,10000,10000
