model,task,metric,estimate,point,ci_lower,ci_upper,ci,n_seeds,n_subjects,n_bootstrap,bootstrap_unit_1,bootstrap_unit_2,p_one_sided_positive,p_two_sided_zero,n_bootstrap_nonpositive,n_bootstrap_nonnegative,n_bootstrap_valid
raw_cnn,wake_vs_sleep,balanced_accuracy,retention_aperiodic,0.9302834569604076,0.9137130206599369,0.94536546040161,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,wake_vs_sleep,balanced_accuracy,retention_flattened,0.537447895452679,0.5314965010433682,0.5448154476204163,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,wake_vs_sleep,balanced_accuracy,drop_aperiodic,0.06561661783171158,0.051440895278050645,0.08108874321450256,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,wake_vs_sleep,balanced_accuracy,drop_flattened,0.43535010985984923,0.4253210314187288,0.4439599895424652,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,wake_vs_sleep,macro_f1,baseline,0.9334334861665636,0.9242598191153721,0.941922273856668,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,wake_vs_sleep,macro_f1,aperiodic,0.8893333162073777,0.8715671785618408,0.9054049977092239,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,wake_vs_sleep,macro_f1,flattened,0.24052024930140037,0.22404458193018972,0.2575238953865223,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,wake_vs_sleep,macro_f1,retention_aperiodic,0.9527548876135812,0.9371233013940042,0.9671613233906429,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,wake_vs_sleep,macro_f1,retention_flattened,0.2576726171343734,0.23984791251540052,0.27600795619688656,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,wake_vs_sleep,macro_f1,drop_aperiodic,0.044100169959185975,0.03062316683188327,0.058664916099890226,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,wake_vs_sleep,macro_f1,drop_flattened,0.6929132368651633,0.6738807091319355,0.7114012571665191,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,wake_vs_sleep,accuracy,baseline,0.9484846772011601,0.940477810141903,0.9557103486800843,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,wake_vs_sleep,accuracy,aperiodic,0.9206119490610095,0.906755767477943,0.9328298175366501,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,wake_vs_sleep,accuracy,flattened,0.31420135744390215,0.284913728357801,0.3431580572432962,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,wake_vs_sleep,accuracy,retention_aperiodic,0.9706134123089906,0.9598405592920517,0.9803924283698072,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,wake_vs_sleep,accuracy,retention_flattened,0.33126666671207017,0.30028544188280804,0.36207044962633717,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,wake_vs_sleep,accuracy,drop_aperiodic,0.027872728140150627,0.01861316916039012,0.038047187955491675,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,wake_vs_sleep,accuracy,drop_flattened,0.6342833197572579,0.6037644402873814,0.6648413882838244,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,n2_vs_n3,balanced_accuracy,baseline,0.881033577545395,0.8532811448331832,0.9047773905896443,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,n2_vs_n3,balanced_accuracy,aperiodic,0.8717741903646008,0.8514526803599625,0.889518695267614,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,n2_vs_n3,balanced_accuracy,flattened,0.8751466828779341,0.8554115591496078,0.8920410995489204,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,n2_vs_n3,balanced_accuracy,retention_aperiodic,0.989490312949716,0.967525672877191,1.013980659753971,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,n2_vs_n3,balanced_accuracy,retention_flattened,0.9933181948821268,0.9759332323921444,1.0148336095144501,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
raw_cnn,n2_vs_n3,balanced_accuracy,drop_aperiodic,0.00925938718079422,-0.011979341843040725,0.02905585604871794,0.95,3,78,10000,seed,subject,0.1842,0.3684,1842,8158,10000
raw_cnn,n2_vs_n3,balanced_accuracy,drop_flattened,0.005886894667460951,-0.01277788968641476,0.021588244700290398,0.95,3,78,10000,seed,subject,0.2491,0.4982,2491,7509,10000
raw_cnn,n2_vs_n3,macro_f1,baseline,0.7733378967762776,0.7412918909503761,0.804455126104902,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
